,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
150,0.0179198185603,0.00117341677348,0.574047215204,0.574049671215,gini,17.0,0.33225806451612905,0.53548387096774197,"{'min_samples_split': 0.53548387096774197, 'criterion': 'gini', 'max_depth': 17.0, 'min_samples_leaf': 0.33225806451612905}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000321225496793,0.000111030013186,0.00991807860751,0.0019842811974
124,0.0178336302439,0.00109604994456,0.574047215204,0.574049671215,gini,23.0,0.30645161290322581,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'gini', 'max_depth': 23.0, 'min_samples_leaf': 0.30645161290322581}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.00025254761762,3.25006346399e-05,0.00991807860751,0.0019842811974
197,0.0171946684519,0.00104951858521,0.574047215204,0.574049671215,gini,5.0,0.34516129032258064,0.6225806451612903,"{'min_samples_split': 0.6225806451612903, 'criterion': 'gini', 'max_depth': 5.0, 'min_samples_leaf': 0.34516129032258064}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000316762887905,6.58608039887e-05,0.00991807860751,0.0019842811974
167,0.0181036392848,0.00108404954274,0.574047215204,0.574049671215,gini,24.0,0.29354838709677422,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'gini', 'max_depth': 24.0, 'min_samples_leaf': 0.29354838709677422}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.00069161600437,8.90213190185e-05,0.00991807860751,0.0019842811974
12,0.0177871783574,0.00114715099335,0.574047215204,0.574049671215,gini,29.0,0.28064516129032258,1.0,"{'min_samples_split': 1.0, 'criterion': 'gini', 'max_depth': 29.0, 'min_samples_leaf': 0.28064516129032258}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000190063497852,0.000107639387526,0.00991807860751,0.0019842811974
0,0.0178129673004,0.00106199582418,0.574047215204,0.574049671215,gini,8.0,0.30645161290322581,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'gini', 'max_depth': 8.0, 'min_samples_leaf': 0.30645161290322581}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000605130667958,9.7298703597e-05,0.00991807860751,0.0019842811974
94,0.0174296696981,0.00104912122091,0.574047215204,0.574049671215,gini,21.0,0.30645161290322581,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'gini', 'max_depth': 21.0, 'min_samples_leaf': 0.30645161290322581}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.00017489259111,5.5053816156e-05,0.00991807860751,0.0019842811974
85,0.0174699624379,0.00105086962382,0.574047215204,0.574049671215,gini,6.0,0.28064516129032258,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'gini', 'max_depth': 6.0, 'min_samples_leaf': 0.28064516129032258}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.00018315066681,2.28428833863e-05,0.00991807860751,0.0019842811974
87,0.0175641377767,0.00106553236643,0.574047215204,0.574049671215,gini,4.0,0.34516129032258064,0.97096774193548385,"{'min_samples_split': 0.97096774193548385, 'criterion': 'gini', 'max_depth': 4.0, 'min_samples_leaf': 0.34516129032258064}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000135859940333,5.94772593592e-05,0.00991807860751,0.0019842811974
98,0.0170743465424,0.000999649365743,0.574047215204,0.574049671215,gini,21.0,0.33225806451612905,0.15806451612903227,"{'min_samples_split': 0.15806451612903227, 'criterion': 'gini', 'max_depth': 21.0, 'min_samples_leaf': 0.33225806451612905}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,9.23202384787e-05,3.38580732335e-05,0.00991807860751,0.0019842811974
51,0.0175916353861,0.00107236703237,0.574047215204,0.574049671215,gini,4.0,0.3193548387096774,0.85483870967741937,"{'min_samples_split': 0.85483870967741937, 'criterion': 'gini', 'max_depth': 4.0, 'min_samples_leaf': 0.3193548387096774}",103,0.576068415686,0.573645743626,0.592757738653,0.57030454929,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000269503376672,4.12963224993e-05,0.00991807860751,0.0019842811974
3,0.0168999830882,0.00111969312032,0.572826849561,0.572827943976,entropy,25.0,0.47419354838709682,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 25.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000159865282318,5.68066419778e-05,0.00966063356714,0.00193190033991
74,0.0178858439128,0.00114413102468,0.572826849561,0.572827943976,entropy,32.0,0.46129032258064517,1.0,"{'min_samples_split': 1.0, 'criterion': 'entropy', 'max_depth': 32.0, 'min_samples_leaf': 0.46129032258064517}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000435121890362,4.83538147358e-05,0.00966063356714,0.00193190033991
188,0.0167713562648,0.0010423262914,0.572826849561,0.572827943976,entropy,19.0,0.46129032258064517,0.47741935483870968,"{'min_samples_split': 0.47741935483870968, 'criterion': 'entropy', 'max_depth': 19.0, 'min_samples_leaf': 0.46129032258064517}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.00017297315382,2.18875599662e-05,0.00966063356714,0.00193190033991
90,0.0169803698858,0.0011138121287,0.572826849561,0.572827943976,entropy,11.0,0.47419354838709682,0.6225806451612903,"{'min_samples_split': 0.6225806451612903, 'criterion': 'entropy', 'max_depth': 11.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000187291485716,6.63767296313e-05,0.00966063356714,0.00193190033991
92,0.0167002677917,0.00106970469157,0.572826849561,0.572827943976,gini,16.0,0.47419354838709682,0.33225806451612905,"{'min_samples_split': 0.33225806451612905, 'criterion': 'gini', 'max_depth': 16.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000160754482053,5.84638893316e-05,0.00966063356714,0.00193190033991
22,0.0166886250178,0.00103211402893,0.572826849561,0.572827943976,gini,28.0,0.46129032258064517,0.18709677419354839,"{'min_samples_split': 0.18709677419354839, 'criterion': 'gini', 'max_depth': 28.0, 'min_samples_leaf': 0.46129032258064517}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000208048429946,2.67875413559e-05,0.00966063356714,0.00193190033991
151,0.017021894455,0.00132513046265,0.572826849561,0.572827943976,gini,16.0,0.46129032258064517,0.33225806451612905,"{'min_samples_split': 0.33225806451612905, 'criterion': 'gini', 'max_depth': 16.0, 'min_samples_leaf': 0.46129032258064517}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000462591255141,0.000556430519768,0.00966063356714,0.00193190033991
143,0.0168907245,0.00107896327972,0.572826849561,0.572827943976,entropy,11.0,0.47419354838709682,0.6806451612903226,"{'min_samples_split': 0.6806451612903226, 'criterion': 'entropy', 'max_depth': 11.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000348656893953,6.48844310612e-05,0.00966063356714,0.00193190033991
35,0.0173511505127,0.00112418333689,0.572826849561,0.572827943976,gini,18.0,0.47419354838709682,0.3612903225806452,"{'min_samples_split': 0.3612903225806452, 'criterion': 'gini', 'max_depth': 18.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000695807021628,9.38165664064e-05,0.00966063356714,0.00193190033991
100,0.0170263449351,0.00114917755127,0.572826849561,0.572827943976,entropy,32.0,0.47419354838709682,0.33225806451612905,"{'min_samples_split': 0.33225806451612905, 'criterion': 'entropy', 'max_depth': 32.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000429666148147,0.000122270227932,0.00966063356714,0.00193190033991
112,0.0171155532201,0.00112009048462,0.572826849561,0.572827943976,entropy,6.0,0.47419354838709682,0.41935483870967749,"{'min_samples_split': 0.41935483870967749, 'criterion': 'entropy', 'max_depth': 6.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000156049978854,6.53564137226e-05,0.00966063356714,0.00193190033991
120,0.016818523407,0.00105965137482,0.572826849561,0.572827943976,gini,14.0,0.47419354838709682,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'gini', 'max_depth': 14.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.00019665741796,4.08973582915e-05,0.00966063356714,0.00193190033991
114,0.0168351729711,0.00108015537262,0.572826849561,0.572827943976,entropy,26.0,0.47419354838709682,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'entropy', 'max_depth': 26.0, 'min_samples_leaf': 0.47419354838709682}",118,0.585477890053,0.57029442941,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.570041181903,0.573385560112,0.554763218578,0.576438211884,0.000151628056829,3.24391673877e-05,0.00966063356714,0.00193190033991
81,0.016614317894,0.00106783707937,0.571132069631,0.571581057042,entropy,28.0,0.48709677419354835,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'entropy', 'max_depth': 28.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000204863895449,2.92780916615e-05,0.00834770848883,0.00231597182907
130,0.0170340538025,0.00109481811523,0.571132069631,0.571581057042,entropy,25.0,0.48709677419354835,0.6806451612903226,"{'min_samples_split': 0.6806451612903226, 'criterion': 'entropy', 'max_depth': 25.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000420433932004,4.11859613222e-05,0.00834770848883,0.00231597182907
54,0.0166476170222,0.00105690956116,0.571132069631,0.571581057042,entropy,11.0,0.48709677419354835,0.56451612903225812,"{'min_samples_split': 0.56451612903225812, 'criterion': 'entropy', 'max_depth': 11.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000596560596867,3.42596243477e-05,0.00834770848883,0.00231597182907
95,0.0167831579844,0.00102321306864,0.571132069631,0.571581057042,gini,3.0,0.48709677419354835,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'gini', 'max_depth': 3.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.00106070498993,3.7307407984e-05,0.00834770848883,0.00231597182907
78,0.016680041949,0.00109799702962,0.571132069631,0.571581057042,entropy,5.0,0.48709677419354835,0.15806451612903227,"{'min_samples_split': 0.15806451612903227, 'criterion': 'entropy', 'max_depth': 5.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000199042410861,5.43881269963e-05,0.00834770848883,0.00231597182907
138,0.0170645316442,0.00112613042196,0.571132069631,0.571581057042,gini,19.0,0.48709677419354835,0.21612903225806451,"{'min_samples_split': 0.21612903225806451, 'criterion': 'gini', 'max_depth': 19.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000474420251961,5.61715161838e-05,0.00834770848883,0.00231597182907
144,0.0167436599731,0.00111067295074,0.571132069631,0.571581057042,gini,18.0,0.48709677419354835,0.10000000000000001,"{'min_samples_split': 0.10000000000000001, 'criterion': 'gini', 'max_depth': 18.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000306015176527,7.29972060157e-05,0.00834770848883,0.00231597182907
168,0.0164783795675,0.00108496348063,0.571132069631,0.571581057042,gini,30.0,0.48709677419354835,0.44838709677419353,"{'min_samples_split': 0.44838709677419353, 'criterion': 'gini', 'max_depth': 30.0, 'min_samples_leaf': 0.48709677419354835}",131,0.580826457773,0.569322922908,0.574150881701,0.570660267364,0.573489658057,0.570793325937,0.576286426236,0.57023404182,0.56726532414,0.572037572342,0.554763218578,0.576438211884,0.000219141377766,2.9841291593e-05,0.00834770848883,0.00231597182907
119,0.0191243489583,0.00104896227519,0.570788584005,0.574457616077,entropy,23.0,0.29354838709677422,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'entropy', 'max_depth': 23.0, 'min_samples_leaf': 0.29354838709677422}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,8.6829509392e-05,1.86590360037e-05,0.00543188986472,0.00130914492206
62,0.0189040899277,0.00104896227519,0.570788584005,0.574457616077,entropy,13.0,0.34516129032258064,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'entropy', 'max_depth': 13.0, 'min_samples_leaf': 0.34516129032258064}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000860573864875,3.26223262809e-05,0.00543188986472,0.00130914492206
26,0.0194414456685,0.00115009148916,0.570788584005,0.574457616077,entropy,7.0,0.29354838709677422,0.76774193548387093,"{'min_samples_split': 0.76774193548387093, 'criterion': 'entropy', 'max_depth': 7.0, 'min_samples_leaf': 0.29354838709677422}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.0001503186232,4.20170423768e-05,0.00543188986472,0.00130914492206
187,0.0191841125488,0.00113968054454,0.570788584005,0.574457616077,entropy,29.0,0.33225806451612905,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'entropy', 'max_depth': 29.0, 'min_samples_leaf': 0.33225806451612905}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000998128307066,0.000186141118396,0.00543188986472,0.00130914492206
172,0.019207795461,0.00119690100352,0.570788584005,0.574457616077,entropy,26.0,0.33225806451612905,0.3612903225806452,"{'min_samples_split': 0.3612903225806452, 'criterion': 'entropy', 'max_depth': 26.0, 'min_samples_leaf': 0.33225806451612905}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000288742836457,7.80430867049e-05,0.00543188986472,0.00130914492206
116,0.0186500151952,0.00109497706095,0.570788584005,0.574457616077,entropy,22.0,0.34516129032258064,0.76774193548387093,"{'min_samples_split': 0.76774193548387093, 'criterion': 'entropy', 'max_depth': 22.0, 'min_samples_leaf': 0.34516129032258064}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000194633613021,3.09511845028e-05,0.00543188986472,0.00130914492206
6,0.0190041859945,0.00120266278585,0.570788584005,0.574457616077,entropy,9.0,0.34516129032258064,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'entropy', 'max_depth': 9.0, 'min_samples_leaf': 0.34516129032258064}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000451553536317,0.000161167941984,0.00543188986472,0.00130914492206
17,0.0188366174698,0.00114321708679,0.570788584005,0.574457616077,entropy,14.0,0.34516129032258064,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'entropy', 'max_depth': 14.0, 'min_samples_leaf': 0.34516129032258064}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,9.43025854023e-05,3.81730407814e-05,0.00543188986472,0.00130914492206
135,0.0194792350133,0.00128316879272,0.570788584005,0.574457616077,entropy,25.0,0.33225806451612905,0.15806451612903227,"{'min_samples_split': 0.15806451612903227, 'criterion': 'entropy', 'max_depth': 25.0, 'min_samples_leaf': 0.33225806451612905}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000519546222449,0.000376573246085,0.00543188986472,0.00130914492206
49,0.0185642242432,0.00110137462616,0.570788584005,0.574457616077,entropy,13.0,0.34516129032258064,0.3032258064516129,"{'min_samples_split': 0.3032258064516129, 'criterion': 'entropy', 'max_depth': 13.0, 'min_samples_leaf': 0.34516129032258064}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.00023150665015,9.1553225905e-05,0.00543188986472,0.00130914492206
70,0.0191204945246,0.00104904174805,0.570788584005,0.574457616077,entropy,3.0,0.28064516129032258,0.88387096774193552,"{'min_samples_split': 0.88387096774193552, 'criterion': 'entropy', 'max_depth': 3.0, 'min_samples_leaf': 0.28064516129032258}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,7.18004741047e-05,2.46898526497e-05,0.00543188986472,0.00130914492206
41,0.0191515684128,0.00108408927917,0.570788584005,0.574457616077,entropy,22.0,0.33225806451612905,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 22.0, 'min_samples_leaf': 0.33225806451612905}",139,0.576068415686,0.573645743626,0.573210508984,0.572752218466,0.568939319134,0.575071397923,0.573925291729,0.57407502583,0.572983742151,0.574262846682,0.5595981715,0.576938463937,0.000676520210314,5.43193362498e-05,0.00543188986472,0.00130914492206
75,0.0175406535467,0.00113399823507,0.570673878508,0.573072961524,entropy,20.0,0.44838709677419353,0.85483870967741937,"{'min_samples_split': 0.85483870967741937, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.44838709677419353}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000254182921906,4.10109218273e-05,0.0107302602539,0.00217129108106
195,0.0170261065165,0.0010579029719,0.570673878508,0.573072961524,entropy,20.0,0.44838709677419353,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'entropy', 'max_depth': 20.0, 'min_samples_leaf': 0.44838709677419353}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000150625055864,1.96992123618e-05,0.0107302602539,0.00217129108106
61,0.0175561507543,0.00106465816498,0.570673878508,0.573072961524,entropy,10.0,0.4096774193548387,0.27419354838709675,"{'min_samples_split': 0.27419354838709675, 'criterion': 'entropy', 'max_depth': 10.0, 'min_samples_leaf': 0.4096774193548387}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.0001557723447,3.43153694481e-05,0.0107302602539,0.00217129108106
68,0.0171176592509,0.00103012720744,0.570673878508,0.573072961524,entropy,4.0,0.43548387096774199,0.79677419354838708,"{'min_samples_split': 0.79677419354838708, 'criterion': 'entropy', 'max_depth': 4.0, 'min_samples_leaf': 0.43548387096774199}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000155899480349,1.23000779374e-05,0.0107302602539,0.00217129108106
133,0.0177464882533,0.00104594230652,0.570673878508,0.573072961524,entropy,18.0,0.4096774193548387,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 18.0, 'min_samples_leaf': 0.4096774193548387}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000376795413367,1.43256305234e-05,0.0107302602539,0.00217129108106
89,0.0179811318715,0.00111949443817,0.570673878508,0.573072961524,entropy,12.0,0.4096774193548387,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 12.0, 'min_samples_leaf': 0.4096774193548387}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000217129728405,3.20791142381e-05,0.0107302602539,0.00217129108106
154,0.0173153479894,0.00111635526021,0.570673878508,0.573072961524,entropy,25.0,0.44838709677419353,0.70967741935483875,"{'min_samples_split': 0.70967741935483875, 'criterion': 'entropy', 'max_depth': 25.0, 'min_samples_leaf': 0.44838709677419353}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,9.4379776227e-05,2.84264098821e-05,0.0107302602539,0.00217129108106
113,0.0176406701406,0.00108500321706,0.570673878508,0.573072961524,entropy,1.0,0.42258064516129035,0.47741935483870968,"{'min_samples_split': 0.47741935483870968, 'criterion': 'entropy', 'max_depth': 1.0, 'min_samples_leaf': 0.42258064516129035}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000258229542769,4.52385074506e-05,0.0107302602539,0.00217129108106
182,0.0182093779246,0.00114599863688,0.570673878508,0.573072961524,entropy,28.0,0.42258064516129035,0.12903225806451613,"{'min_samples_split': 0.12903225806451613, 'criterion': 'entropy', 'max_depth': 28.0, 'min_samples_leaf': 0.42258064516129035}",151,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572592252691,0.572504257598,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.00059443519356,0.00011251813393,0.0107302602539,0.00217129108106
161,0.0172930558523,0.0012184381485,0.570663425737,0.573136930336,gini,1.0,0.42258064516129035,0.91290322580645167,"{'min_samples_split': 0.91290322580645167, 'criterion': 'gini', 'max_depth': 1.0, 'min_samples_leaf': 0.42258064516129035}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000481909725591,0.000296761727741,0.0107284167947,0.00215921429553
149,0.0170761744181,0.00105472405752,0.570663425737,0.573136930336,gini,26.0,0.44838709677419353,0.9419354838709677,"{'min_samples_split': 0.9419354838709677, 'criterion': 'gini', 'max_depth': 26.0, 'min_samples_leaf': 0.44838709677419353}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000404329036173,2.33704602253e-05,0.0107284167947,0.00215921429553
158,0.0168772141139,0.00106545289358,0.570663425737,0.573136930336,gini,27.0,0.43548387096774199,0.65161290322580645,"{'min_samples_split': 0.65161290322580645, 'criterion': 'gini', 'max_depth': 27.0, 'min_samples_leaf': 0.43548387096774199}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000101995922968,1.70844930555e-05,0.0107284167947,0.00215921429553
157,0.0168789625168,0.00109438101451,0.570663425737,0.573136930336,gini,17.0,0.43548387096774199,0.24516129032258066,"{'min_samples_split': 0.24516129032258066, 'criterion': 'gini', 'max_depth': 17.0, 'min_samples_leaf': 0.43548387096774199}",160,0.583951747474,0.570229747469,0.573210508984,0.572752218466,0.572529521442,0.572888070472,0.580926796118,0.571209173513,0.558585178,0.575304160212,0.554763218578,0.576438211884,0.000263076824673,6.05388258092e-05,0.0107284167947,0.00215921429553
